ID,First_Name,Last_Name,Legacy_Intent_Binary,Lifetime_Giving,Rating,Primary_Constituent_Type,Prospect_Stage,Geographic_Region,Engagement_Score,Estimated_Age
11109,Donor_11109,Smith,0,48925,P,Friend,Identification,Southeast,1,29
41983,Donor_41983,Smith,0,671,K,Friend,Cultivation,Northeast,46,25
18154,Donor_18154,Smith,0,44292,O,Alum,Qualification,Southeast,63,85
24994,Donor_24994,Smith,0,46258,K,Alum,Identification,West Coast,42,26
48129,Legacy_3129,Johnson,1,325208,B,Trustee,Solicitation,Northeast,88,63
43217,Donor_43217,Smith,0,36742,N,Friend,Qualification,Southeast,90,71
47761,Legacy_2761,Johnson,1,460862,C,Regent,Cultivation,Midwest,61,54
13536,Donor_13536,Smith,0,11093,O,Friend,Cultivation,Northeast,93,42
7738,Donor_7738,Smith,0,11378,N,Friend,Qualification,Northeast,91,76
27401,Donor_27401,Smith,0,30508,L,Parent,Identification,Southeast,14,79
26676,Donor_26676,Smith,0,712,M,Friend,Identification,Southeast,89,45
9743,Donor_9743,Smith,0,7560,P,Parent,Cultivation,Midwest,37,57
4310,Donor_4310,Smith,0,42682,M,Parent,Cultivation,Midwest,97,85
636,Donor_636,Smith,0,26048,N,Parent,Cultivation,Midwest,12,66
534,Donor_534,Smith,0,40999,M,Friend,Cultivation,Southeast,55,66
44956,Donor_44956,Smith,0,4826,N,Friend,Cultivation,Northeast,19,37
49189,Legacy_4189,Johnson,1,942417,C,Regent,Stewardship,Northeast,72,56
25941,Donor_25941,Smith,0,7593,K,Alum,Cultivation,West Coast,84,68
39838,Donor_39838,Smith,0,6226,M,Alum,Qualification,Midwest,91,51
1728,Donor_1728,Smith,0,42771,L,Alum,Cultivation,Midwest,97,27
41370,Donor_41370,Smith,0,49836,K,Parent,Cultivation,Northeast,23,60
27251,Donor_27251,Smith,0,2868,P,Parent,Identification,Midwest,46,60
46157,Legacy_1157,Johnson,1,844384,C,Regent,Cultivation,Southeast,88,62
21922,Donor_21922,Smith,0,44733,L,Parent,Cultivation,Midwest,99,72
10007,Donor_10007,Smith,0,40306,M,Parent,Identification,Southeast,80,76
27496,Donor_27496,Smith,0,29896,P,Alum,Qualification,Northeast,14,31
3053,Donor_3053,Smith,0,39269,K,Alum,Cultivation,Midwest,32,49
10241,Donor_10241,Smith,0,24157,O,Alum,Cultivation,Southeast,21,71
27409,Donor_27409,Smith,0,11355,O,Friend,Identification,Northeast,88,28
11094,Donor_11094,Smith,0,46171,O,Parent,Identification,Southeast,22,64
30955,Donor_30955,Smith,0,1468,L,Alum,Cultivation,Northeast,37,84
48929,Legacy_3929,Johnson,1,200044,C,Regent,Solicitation,Southeast,92,56
18229,Donor_18229,Smith,0,12801,O,Alum,Cultivation,Midwest,21,67
46290,Legacy_1290,Johnson,1,568440,D,Trustee,Cultivation,West Coast,95,47
5610,Donor_5610,Smith,0,30244,L,Parent,Identification,Midwest,47,27
2422,Donor_2422,Smith,0,29218,P,Alum,Identification,Midwest,60,39
16317,Donor_16317,Smith,0,18297,P,Parent,Qualification,Midwest,59,83
34555,Donor_34555,Smith,0,30709,N,Friend,Cultivation,Southeast,51,79
25877,Donor_25877,Smith,0,38664,O,Alum,Cultivation,West Coast,79,52
43385,Donor_43385,Smith,0,29166,P,Friend,Cultivation,Midwest,85,75
8651,Donor_8651,Smith,0,15664,M,Parent,Cultivation,Midwest,20,26
24300,Donor_24300,Smith,0,1477,P,Parent,Cultivation,Southeast,8,78
8227,Donor_8227,Smith,0,39524,N,Parent,Cultivation,Midwest,38,66
29734,Donor_29734,Smith,0,14349,M,Friend,Identification,Midwest,50,33
39599,Donor_39599,Smith,0,16192,L,Alum,Identification,Northeast,36,68
15809,Donor_15809,Smith,0,32053,K,Alum,Cultivation,West Coast,99,57
11569,Donor_11569,Smith,0,30941,K,Alum,Qualification,West Coast,15,84
37027,Donor_37027,Smith,0,48736,M,Parent,Cultivation,Northeast,23,36
39268,Donor_39268,Smith,0,36336,K,Friend,Identification,Northeast,22,39
3635,Donor_3635,Smith,0,34788,M,Alum,Identification,Northeast,11,48
36281,Donor_36281,Smith,0,40131,O,Alum,Identification,West Coast,95,56
13411,Donor_13411,Smith,0,45616,K,Alum,Cultivation,Midwest,84,41
28391,Donor_28391,Smith,0,36605,N,Alum,Cultivation,Northeast,21,83
44134,Donor_44134,Smith,0,36822,K,Parent,Cultivation,Southeast,58,52
5379,Donor_5379,Smith,0,44986,M,Parent,Qualification,Northeast,15,58
6109,Donor_6109,Smith,0,15274,L,Friend,Qualification,Northeast,1,59
8564,Donor_8564,Smith,0,20450,O,Friend,Identification,Southeast,98,64
39631,Donor_39631,Smith,0,45497,L,Friend,Identification,Midwest,20,49
20260,Donor_20260,Smith,0,47445,N,Parent,Cultivation,Midwest,8,79
12546,Donor_12546,Smith,0,18448,P,Parent,Cultivation,Midwest,96,57
37625,Donor_37625,Smith,0,11773,O,Alum,Identification,Southeast,89,39
46296,Legacy_1296,Johnson,1,194918,D,Alum,Cultivation,Midwest,91,72
48372,Legacy_3372,Johnson,1,267625,D,Alum,Stewardship,Southeast,91,51
31395,Donor_31395,Smith,0,22402,M,Alum,Qualification,Midwest,27,32
18618,Donor_18618,Smith,0,31514,M,Alum,Cultivation,West Coast,26,42
10039,Donor_10039,Smith,0,4669,M,Alum,Qualification,Southeast,22,30
5369,Donor_5369,Smith,0,29902,P,Friend,Identification,Midwest,100,65
21702,Donor_21702,Smith,0,39904,P,Alum,Identification,West Coast,52,63
8117,Donor_8117,Smith,0,967,L,Parent,Cultivation,Northeast,21,79
18675,Donor_18675,Smith,0,18270,L,Alum,Qualification,West Coast,9,68
34785,Donor_34785,Smith,0,20401,N,Parent,Cultivation,West Coast,92,76
39681,Donor_39681,Smith,0,45616,K,Parent,Cultivation,West Coast,18,82
46246,Legacy_1246,Johnson,1,700763,C,Trustee,Stewardship,West Coast,90,52
33151,Donor_33151,Smith,0,47728,P,Alum,Cultivation,Southeast,30,28
17845,Donor_17845,Smith,0,34938,O,Parent,Identification,West Coast,55,57
40284,Donor_40284,Smith,0,21329,N,Friend,Qualification,West Coast,86,26
41313,Donor_41313,Smith,0,23343,M,Parent,Qualification,Midwest,39,29
34052,Donor_34052,Smith,0,11857,O,Alum,Qualification,West Coast,10,80
44001,Donor_44001,Smith,0,1743,L,Friend,Identification,West Coast,67,56
5469,Donor_5469,Smith,0,23743,N,Alum,Cultivation,Northeast,61,83
6050,Donor_6050,Smith,0,25375,N,Friend,Qualification,Midwest,18,78
48907,Legacy_3907,Johnson,1,29291,F,Regent,Cultivation,Northeast,88,53
25198,Donor_25198,Smith,0,40009,P,Friend,Qualification,West Coast,94,85
31494,Donor_31494,Smith,0,1416,P,Friend,Qualification,Midwest,30,59
13984,Donor_13984,Smith,0,47433,N,Alum,Identification,West Coast,89,33
41239,Donor_41239,Smith,0,12911,M,Parent,Qualification,West Coast,13,57
49142,Legacy_4142,Johnson,1,404700,A,Alum,Stewardship,Midwest,64,64
8807,Donor_8807,Smith,0,934,L,Alum,Cultivation,West Coast,41,51
14064,Donor_14064,Smith,0,48963,N,Parent,Identification,Northeast,28,58
26454,Donor_26454,Smith,0,21850,K,Parent,Qualification,Southeast,54,84
40723,Donor_40723,Smith,0,41660,P,Alum,Qualification,Northeast,67,53
29535,Donor_29535,Smith,0,37628,P,Parent,Qualification,Northeast,47,46
18349,Donor_18349,Smith,0,49393,O,Alum,Qualification,Southeast,99,82
45456,Legacy_456,Johnson,1,497824,A,Regent,Stewardship,Southeast,76,50
10852,Donor_10852,Smith,0,20205,K,Parent,Qualification,Northeast,34,25
7939,Donor_7939,Smith,0,28536,M,Friend,Qualification,Northeast,94,53
27915,Donor_27915,Smith,0,20062,N,Parent,Identification,West Coast,77,30
870,Donor_870,Smith,0,49163,O,Alum,Identification,West Coast,62,85
44702,Donor_44702,Smith,0,2712,P,Parent,Qualification,Northeast,43,83
4055,Donor_4055,Smith,0,24527,K,Parent,Cultivation,West Coast,56,73
29754,Donor_29754,Smith,0,35652,M,Friend,Identification,West Coast,11,59
39755,Donor_39755,Smith,0,33410,L,Friend,Cultivation,Midwest,54,73
36793,Donor_36793,Smith,0,22813,N,Friend,Cultivation,Southeast,75,52
29626,Donor_29626,Smith,0,35475,K,Parent,Qualification,Midwest,32,81
22890,Donor_22890,Smith,0,23955,M,Friend,Identification,Southeast,48,71
48469,Legacy_3469,Johnson,1,782927,B,Trustee,Cultivation,Midwest,80,72
35676,Donor_35676,Smith,0,38989,L,Alum,Cultivation,West Coast,8,79
35393,Donor_35393,Smith,0,8025,L,Parent,Identification,Midwest,21,47
16443,Donor_16443,Smith,0,49031,K,Parent,Identification,Southeast,62,78
36273,Donor_36273,Smith,0,38902,O,Friend,Identification,Northeast,99,64
22131,Donor_22131,Smith,0,3996,P,Alum,Identification,Midwest,87,35
19474,Donor_19474,Smith,0,32915,P,Parent,Qualification,Northeast,51,27
24914,Donor_24914,Smith,0,743,M,Parent,Cultivation,West Coast,66,36
3749,Donor_3749,Smith,0,8810,M,Parent,Cultivation,Northeast,28,38
45238,Legacy_238,Johnson,1,785337,C,Trustee,Stewardship,Northeast,71,58
939,Donor_939,Smith,0,25394,L,Friend,Cultivation,West Coast,99,60
33330,Donor_33330,Smith,0,39597,N,Friend,Identification,Midwest,17,32
21641,Donor_21641,Smith,0,18846,M,Alum,Identification,Midwest,71,31
48162,Legacy_3162,Johnson,1,712799,C,Alum,Stewardship,Southeast,76,74
25881,Donor_25881,Smith,0,16964,O,Friend,Qualification,Northeast,24,40
4748,Donor_4748,Smith,0,14549,M,Parent,Cultivation,Northeast,87,39
42469,Donor_42469,Smith,0,7201,L,Friend,Identification,Northeast,9,37
23681,Donor_23681,Smith,0,37028,N,Alum,Cultivation,Northeast,12,53
23276,Donor_23276,Smith,0,12772,K,Parent,Cultivation,Southeast,77,64
9574,Donor_9574,Smith,0,1941,P,Parent,Identification,West Coast,76,42
20013,Donor_20013,Smith,0,33098,P,Alum,Qualification,Southeast,20,30
10867,Donor_10867,Smith,0,35890,L,Parent,Qualification,Southeast,35,71
6766,Donor_6766,Smith,0,47573,M,Parent,Qualification,Midwest,92,64
46285,Legacy_1285,Johnson,1,919246,D,Regent,Cultivation,Midwest,82,61
47199,Legacy_2199,Johnson,1,919172,B,Alum,Solicitation,West Coast,84,76
30685,Donor_30685,Smith,0,4888,P,Friend,Identification,Midwest,89,67
22583,Donor_22583,Smith,0,45698,N,Alum,Qualification,Southeast,34,72
34924,Donor_34924,Smith,0,13994,L,Parent,Identification,Southeast,19,54
49644,Legacy_4644,Johnson,1,780360,E,Alum,Solicitation,Northeast,61,55
3457,Donor_3457,Smith,0,7665,K,Alum,Identification,Southeast,1,26
39686,Donor_39686,Smith,0,38864,O,Friend,Cultivation,Southeast,97,82
27858,Donor_27858,Smith,0,38392,M,Friend,Qualification,Southeast,100,83
45800,Legacy_800,Johnson,1,978402,A,Alum,Cultivation,Midwest,92,61
32316,Donor_32316,Smith,0,32378,M,Alum,Qualification,Southeast,24,66
6412,Donor_6412,Smith,0,8270,L,Friend,Qualification,Southeast,37,72
3467,Donor_3467,Smith,0,18281,M,Friend,Cultivation,West Coast,57,78
293,Donor_293,Smith,0,19088,N,Alum,Cultivation,Midwest,31,61
3150,Donor_3150,Smith,0,36402,K,Friend,Qualification,West Coast,50,84
6228,Donor_6228,Smith,0,3012,K,Parent,Qualification,West Coast,21,78
31201,Donor_31201,Smith,0,8864,M,Friend,Identification,Southeast,86,31
19541,Donor_19541,Smith,0,18103,O,Alum,Cultivation,Midwest,41,35
233,Donor_233,Smith,0,43111,P,Parent,Identification,Southeast,35,69
12863,Donor_12863,Smith,0,22300,K,Alum,Cultivation,Southeast,10,31
42291,Donor_42291,Smith,0,46711,O,Friend,Identification,West Coast,40,69
26854,Donor_26854,Smith,0,7835,M,Friend,Identification,West Coast,48,54
37968,Donor_37968,Smith,0,24328,K,Friend,Identification,Midwest,98,51
34442,Donor_34442,Smith,0,1709,K,Parent,Cultivation,Northeast,6,49
40492,Donor_40492,Smith,0,30031,N,Friend,Identification,Midwest,53,29
19136,Donor_19136,Smith,0,18360,N,Friend,Cultivation,Southeast,32,77
9552,Donor_9552,Smith,0,30411,M,Friend,Qualification,Northeast,41,67
37869,Donor_37869,Smith,0,39258,O,Alum,Identification,West Coast,83,32
47122,Legacy_2122,Johnson,1,16391,D,Regent,Cultivation,Southeast,83,56
40869,Donor_40869,Smith,0,36005,M,Parent,Identification,Northeast,43,73
20656,Donor_20656,Smith,0,33524,O,Parent,Cultivation,West Coast,62,42
47795,Legacy_2795,Johnson,1,589906,E,Alum,Solicitation,Midwest,76,67
12197,Donor_12197,Smith,0,38045,L,Alum,Qualification,Midwest,15,69
1296,Donor_1296,Smith,0,10243,O,Alum,Qualification,Midwest,64,62
1472,Donor_1472,Smith,0,43726,N,Alum,Cultivation,Midwest,12,76
1354,Donor_1354,Smith,0,29734,P,Parent,Identification,Southeast,92,38
23131,Donor_23131,Smith,0,46989,N,Friend,Cultivation,West Coast,5,51
10351,Donor_10351,Smith,0,35014,K,Friend,Cultivation,West Coast,57,58
41788,Donor_41788,Smith,0,19692,P,Alum,Cultivation,Midwest,2,25
46713,Legacy_1713,Johnson,1,875481,A,Alum,Cultivation,Northeast,60,49
36217,Donor_36217,Smith,0,32530,K,Parent,Cultivation,Northeast,59,58
19067,Donor_19067,Smith,0,19905,O,Parent,Identification,Southeast,9,38
12067,Donor_12067,Smith,0,4040,K,Parent,Qualification,Northeast,26,79
9515,Donor_9515,Smith,0,105,P,Alum,Cultivation,Midwest,87,44
38652,Donor_38652,Smith,0,40967,M,Friend,Cultivation,West Coast,73,60
1837,Donor_1837,Smith,0,44853,N,Friend,Cultivation,Northeast,63,35
1990,Donor_1990,Smith,0,13305,N,Alum,Identification,Midwest,55,35
19213,Donor_19213,Smith,0,39653,L,Parent,Qualification,Northeast,15,34
16282,Donor_16282,Smith,0,49727,M,Alum,Cultivation,Southeast,38,26
37040,Donor_37040,Smith,0,35459,O,Parent,Cultivation,Northeast,40,80
8809,Donor_8809,Smith,0,35635,K,Friend,Identification,Northeast,1,69
49197,Legacy_4197,Johnson,1,258227,A,Trustee,Cultivation,West Coast,79,50
28610,Donor_28610,Smith,0,3584,L,Alum,Cultivation,Midwest,67,51
18422,Donor_18422,Smith,0,32992,K,Parent,Qualification,Southeast,24,60
44814,Donor_44814,Smith,0,45122,L,Friend,Identification,Northeast,62,36
48456,Legacy_3456,Johnson,1,381202,F,Trustee,Stewardship,Southeast,66,64
2080,Donor_2080,Smith,0,36614,L,Alum,Qualification,West Coast,81,49
591,Donor_591,Smith,0,6678,L,Alum,Identification,Northeast,100,39
17764,Donor_17764,Smith,0,9156,O,Friend,Cultivation,Northeast,40,60
47369,Legacy_2369,Johnson,1,227209,E,Regent,Stewardship,West Coast,81,51
10640,Donor_10640,Smith,0,36053,P,Friend,Cultivation,West Coast,62,45
12548,Donor_12548,Smith,0,27890,K,Friend,Identification,West Coast,48,75
49677,Legacy_4677,Johnson,1,335498,D,Regent,Stewardship,Northeast,97,79
25503,Donor_25503,Smith,0,18463,M,Parent,Cultivation,Northeast,41,57
17488,Donor_17488,Smith,0,42686,M,Alum,Qualification,Southeast,59,55
37896,Donor_37896,Smith,0,44112,L,Alum,Qualification,West Coast,83,29
3291,Donor_3291,Smith,0,37478,L,Parent,Qualification,Midwest,27,59
12602,Donor_12602,Smith,0,18092,P,Friend,Identification,West Coast,11,76
8687,Donor_8687,Smith,0,12242,O,Alum,Cultivation,Midwest,62,36
22936,Donor_22936,Smith,0,15287,P,Alum,Qualification,Southeast,79,42
24571,Donor_24571,Smith,0,39522,N,Alum,Identification,Northeast,87,30
14085,Donor_14085,Smith,0,44786,K,Alum,Cultivation,West Coast,29,46
34548,Donor_34548,Smith,0,16464,K,Parent,Cultivation,Northeast,22,74
29401,Donor_29401,Smith,0,39280,K,Friend,Identification,West Coast,59,62
31526,Donor_31526,Smith,0,37499,O,Alum,Identification,West Coast,13,72
3223,Donor_3223,Smith,0,11621,N,Parent,Cultivation,Northeast,90,62
12286,Donor_12286,Smith,0,18593,N,Parent,Qualification,Southeast,26,66
39027,Donor_39027,Smith,0,40066,N,Parent,Identification,Midwest,3,55
20340,Donor_20340,Smith,0,2096,P,Friend,Qualification,West Coast,94,60
27241,Donor_27241,Smith,0,17037,L,Alum,Qualification,West Coast,32,25
25166,Donor_25166,Smith,0,35579,P,Alum,Qualification,Southeast,66,49
1822,Donor_1822,Smith,0,15186,P,Friend,Qualification,Midwest,19,82
2826,Donor_2826,Smith,0,40521,O,Friend,Qualification,Midwest,31,34
6562,Donor_6562,Smith,0,32175,M,Parent,Cultivation,Northeast,15,36
27374,Donor_27374,Smith,0,14970,O,Alum,Cultivation,Southeast,61,27
131,Donor_131,Smith,0,12721,M,Alum,Qualification,Southeast,39,25
36471,Donor_36471,Smith,0,15811,M,Alum,Cultivation,Northeast,37,68
46701,Legacy_1701,Johnson,1,532538,F,Alum,Solicitation,West Coast,62,50
9856,Donor_9856,Smith,0,23726,N,Parent,Cultivation,Northeast,14,57
49136,Legacy_4136,Johnson,1,111295,E,Trustee,Stewardship,Northeast,88,48
28383,Donor_28383,Smith,0,45657,N,Alum,Qualification,Midwest,1,71
48476,Legacy_3476,Johnson,1,806627,D,Alum,Stewardship,Southeast,90,58
31222,Donor_31222,Smith,0,24878,O,Friend,Identification,Midwest,12,25
36368,Donor_36368,Smith,0,25919,O,Parent,Qualification,Southeast,38,31
47605,Legacy_2605,Johnson,1,749191,B,Alum,Stewardship,Northeast,98,59
28918,Donor_28918,Smith,0,33311,L,Friend,Cultivation,Midwest,24,70
31006,Donor_31006,Smith,0,24384,K,Alum,Cultivation,Midwest,59,51
46460,Legacy_1460,Johnson,1,512728,B,Regent,Cultivation,Southeast,95,78
33141,Donor_33141,Smith,0,627,O,Alum,Identification,West Coast,66,28
49889,Legacy_4889,Johnson,1,143291,C,Regent,Stewardship,West Coast,75,80
18651,Donor_18651,Smith,0,14727,P,Friend,Qualification,Southeast,89,47
8522,Donor_8522,Smith,0,30624,L,Parent,Cultivation,West Coast,5,84
17231,Donor_17231,Smith,0,10412,O,Alum,Qualification,Northeast,95,45
49589,Legacy_4589,Johnson,1,865423,C,Trustee,Cultivation,West Coast,76,79
40242,Donor_40242,Smith,0,9409,M,Alum,Qualification,Northeast,57,64
31795,Donor_31795,Smith,0,3483,K,Parent,Identification,West Coast,41,43
14383,Donor_14383,Smith,0,12860,P,Parent,Cultivation,Midwest,35,26
1196,Donor_1196,Smith,0,49353,K,Friend,Cultivation,West Coast,28,33
5227,Donor_5227,Smith,0,34001,K,Parent,Qualification,Midwest,98,64
9995,Donor_9995,Smith,0,9797,L,Alum,Cultivation,West Coast,40,80
39287,Donor_39287,Smith,0,19895,N,Parent,Identification,Midwest,65,36
6902,Donor_6902,Smith,0,12427,M,Alum,Qualification,Midwest,48,25
27951,Donor_27951,Smith,0,8476,P,Parent,Cultivation,Northeast,65,31
17291,Donor_17291,Smith,0,48863,N,Alum,Qualification,Southeast,100,83
22168,Donor_22168,Smith,0,40531,N,Alum,Qualification,Southeast,41,28
25551,Donor_25551,Smith,0,18989,M,Friend,Identification,West Coast,15,41
33470,Donor_33470,Smith,0,48127,O,Alum,Cultivation,West Coast,82,53
16897,Donor_16897,Smith,0,25888,L,Alum,Cultivation,West Coast,57,52
42675,Donor_42675,Smith,0,48650,N,Alum,Identification,West Coast,52,80
31037,Donor_31037,Smith,0,15957,M,Friend,Identification,Southeast,17,28
31562,Donor_31562,Smith,0,30250,O,Alum,Identification,Northeast,63,70
17014,Donor_17014,Smith,0,17462,L,Parent,Cultivation,Midwest,15,81
30974,Donor_30974,Smith,0,48806,P,Alum,Identification,Southeast,30,68
22582,Donor_22582,Smith,0,23189,K,Friend,Qualification,Midwest,35,42
34425,Donor_34425,Smith,0,39351,O,Friend,Identification,West Coast,34,32
44002,Donor_44002,Smith,0,23070,O,Parent,Cultivation,West Coast,36,33
28195,Donor_28195,Smith,0,6400,K,Alum,Identification,West Coast,72,69
25702,Donor_25702,Smith,0,2628,N,Parent,Qualification,West Coast,20,79
36634,Donor_36634,Smith,0,41656,K,Friend,Qualification,West Coast,86,26
42908,Donor_42908,Smith,0,6789,P,Friend,Qualification,Southeast,47,77
20603,Donor_20603,Smith,0,39477,P,Friend,Cultivation,Southeast,56,64
42714,Donor_42714,Smith,0,20444,L,Parent,Qualification,Northeast,61,31
11720,Donor_11720,Smith,0,33640,K,Friend,Qualification,Northeast,26,46
6039,Donor_6039,Smith,0,9819,L,Friend,Qualification,West Coast,35,68
17186,Donor_17186,Smith,0,19477,M,Parent,Identification,Midwest,61,65
44292,Donor_44292,Smith,0,32324,L,Parent,Identification,Northeast,76,77
23364,Donor_23364,Smith,0,31671,O,Parent,Qualification,West Coast,79,62
44474,Donor_44474,Smith,0,3959,M,Friend,Cultivation,Northeast,38,84
35414,Donor_35414,Smith,0,26371,P,Alum,Qualification,Southeast,61,60
14631,Donor_14631,Smith,0,22296,L,Friend,Identification,Northeast,82,55
37233,Donor_37233,Smith,0,22171,L,Alum,Cultivation,Northeast,67,70
4012,Donor_4012,Smith,0,43080,O,Alum,Cultivation,Northeast,74,27
40930,Donor_40930,Smith,0,36857,P,Friend,Identification,Midwest,44,75
1571,Donor_1571,Smith,0,13127,M,Alum,Cultivation,Midwest,33,44
4898,Donor_4898,Smith,0,2142,L,Parent,Qualification,Southeast,86,41
21213,Donor_21213,Smith,0,2431,N,Alum,Cultivation,West Coast,33,48
3319,Donor_3319,Smith,0,1997,P,Alum,Qualification,Northeast,60,30
37821,Donor_37821,Smith,0,33774,N,Parent,Identification,West Coast,61,54
49492,Legacy_4492,Johnson,1,438570,E,Alum,Cultivation,Midwest,62,55
41897,Donor_41897,Smith,0,15772,L,Alum,Cultivation,Northeast,70,48
39177,Donor_39177,Smith,0,35284,M,Friend,Qualification,Southeast,11,73
2713,Donor_2713,Smith,0,18981,N,Alum,Cultivation,West Coast,71,29
1007,Donor_1007,Smith,0,23544,K,Friend,Qualification,Southeast,65,79
11068,Donor_11068,Smith,0,10958,M,Alum,Cultivation,Southeast,28,58
10507,Donor_10507,Smith,0,14796,L,Parent,Cultivation,Midwest,42,54
38023,Donor_38023,Smith,0,43730,O,Parent,Identification,Northeast,100,63
14369,Donor_14369,Smith,0,7401,L,Alum,Cultivation,West Coast,42,72
33689,Donor_33689,Smith,0,45165,M,Friend,Qualification,Southeast,44,47
279,Donor_279,Smith,0,30737,L,Parent,Cultivation,West Coast,60,74
41058,Donor_41058,Smith,0,48299,M,Friend,Identification,Northeast,22,58
19979,Donor_19979,Smith,0,7093,P,Alum,Qualification,Northeast,83,80
5790,Donor_5790,Smith,0,15485,L,Parent,Cultivation,Midwest,17,60
16039,Donor_16039,Smith,0,10889,M,Parent,Qualification,Northeast,57,59
22175,Donor_22175,Smith,0,36618,L,Parent,Cultivation,Midwest,15,25
40987,Donor_40987,Smith,0,1184,N,Friend,Identification,Northeast,12,43
46628,Legacy_1628,Johnson,1,876215,F,Trustee,Cultivation,Northeast,94,53
23273,Donor_23273,Smith,0,13918,K,Alum,Cultivation,Midwest,44,56
14372,Donor_14372,Smith,0,14335,O,Alum,Qualification,Northeast,31,28
32478,Donor_32478,Smith,0,13269,N,Parent,Identification,Midwest,34,36
25960,Donor_25960,Smith,0,6580,N,Parent,Identification,Southeast,15,41
9174,Donor_9174,Smith,0,2166,K,Alum,Qualification,Midwest,90,50
