Donor_ID,Full_Name,Lifetime_Giving,Rating,Assigned_Officer
175211,Donna Young,26007.25,B,David Park
476540,Laura Williams,25965.11,D,Sarah Chen
750233,Donald Clark,25928.1,B,Robert Kim
938250,Ronald Brown,25917.99,D,Rachel Johnson
628255,Larry Brown,25858.61,E,Maria Gonzalez
673413,Christopher Lee,25826.54,B,James Wilson
231316,Brandon Sanchez,25820.21,D,Amanda Davis
971317,Virginia Hernandez,25803.71,C,Kevin Wu
754563,William Johnson,25794.56,C,Emily Zhang
544190,Linda Harris,25754.92,E,Mark Williams
998094,Mary Wilson,25745.54,C,Christopher Lee
877845,Gary Hall,25745.23,E,Jennifer Liu
472329,Gregory Wright,25689.9,D,Nicole Brown
290528,Frank Jones,25674.45,E,Lisa Thompson
549103,Julie Garcia,25664.54,D,Michael Rodriguez
950368,Kevin Davis,25650.46,D,David Park
527803,Heather Jones,25625.82,D,Sarah Chen
310515,Dorothy Walker,25534.82,D,Robert Kim
642855,Mary Thompson,25532.98,A,Rachel Johnson
585742,Anthony Carter,25497.65,C,Maria Gonzalez
365678,Karen Johnson,25483.32,D,James Wilson
715885,Cynthia Lee,25465.14,D,Amanda Davis
884145,Angela Lee,25413.5,D,Kevin Wu
474731,Elizabeth Brown,25409.27,E,Emily Zhang
252624,Heather Jackson,25406.82,E,Mark Williams
819216,Ashley Jones,25304.07,E,Christopher Lee
211718,Joyce Lee,25252.25,E,Jennifer Liu
474762,Elizabeth Smith,25226.53,E,Nicole Brown
749785,Sarah Davis,25177.28,E,Lisa Thompson
793409,Susan Baker,25147.85,C,Michael Rodriguez
891271,Kenneth Jones,25141.71,C,David Park
747693,Lisa Phillips,25126.43,D,Sarah Chen
628227,Linda Rodriguez,25082.92,D,Robert Kim
817290,William Allen,25080.23,E,Rachel Johnson
945418,Eric Miller,25075.27,E,Maria Gonzalez
370238,Sandra Johnson,25074.29,C,James Wilson
172081,Sarah Jackson,25073.46,C,Amanda Davis
564417,Matthew Martin,24978.66,E,Kevin Wu
727801,Mark Jackson,24898.54,D,Emily Zhang
250679,James Martinez,24897.73,D,Mark Williams
657546,Carolyn Williams,24896.57,E,Christopher Lee
317165,Patrick Lopez,24754.01,C,Jennifer Liu
689588,Carolyn Baker,24590.34,E,Nicole Brown
714529,Ashley Miller,24532.06,B,Lisa Thompson
176628,Jessica Thomas,24488.12,B,Michael Rodriguez
408389,Sandra Allen,24480.24,D,David Park
552417,Linda Taylor,24472.49,E,Sarah Chen
312099,Angela Martinez,24467.61,D,Robert Kim
864777,Thomas Moore,24410.71,E,Rachel Johnson
167053,Jerry Martinez,24329.42,C,Maria Gonzalez
748138,Nicholas Green,24317.07,D,James Wilson
194484,Kimberly Sanchez,24268.26,B,Amanda Davis
355610,Joshua Jones,24238.25,E,Kevin Wu
361260,Brandon Rodriguez,24211.14,E,Emily Zhang
685067,Joshua Williams,24209.06,E,Mark Williams
639588,Nicholas King,24205.42,E,Christopher Lee
325073,Ruth Garcia,24199.26,C,Jennifer Liu
339831,Jessica Rodriguez,24169.48,D,Nicole Brown
475829,Gary Gonzalez,24150.58,E,Lisa Thompson
295759,Kevin Clark,24072.43,E,Michael Rodriguez
126384,Emma Lee,24050.66,D,David Park
188989,Elizabeth King,24038.38,B,Sarah Chen
836066,Lisa Jackson,23938.92,D,Robert Kim
503775,Diane Wright,23938.73,D,Rachel Johnson
811486,Andrew Anderson,23935.81,D,Maria Gonzalez
206144,Robert Garcia,23934.63,D,James Wilson
818939,Kimberly Garcia,23931.26,E,Amanda Davis
156423,Robert Taylor,23919.64,E,Kevin Wu
771786,David Ramirez,23915.03,E,Emily Zhang
230738,Susan Williams,23873.89,C,Mark Williams
856002,Kelly Adams,23827.93,C,Christopher Lee
322390,Andrew Davis,23809.77,E,Jennifer Liu
764330,Justin Rodriguez,23756.02,C,Nicole Brown
192584,Patricia Garcia,23724.01,D,Lisa Thompson
728141,Emma Garcia,23709.02,E,Michael Rodriguez
389899,Timothy Robinson,23686.25,C,David Park
276288,Stephen Sanchez,23666.75,D,Sarah Chen
330289,Matthew Walker,23617.31,C,Robert Kim
979671,Paul Brown,23607.39,E,Rachel Johnson
128699,Samuel Martinez,23571.68,D,Maria Gonzalez
227348,Rachel Miller,23537.92,D,James Wilson
202964,Donald Robinson,23525.96,C,Amanda Davis
605994,Richard King,23483.59,E,Kevin Wu
162216,Joseph Johnson,23464.2,C,Emily Zhang
539977,Angela Walker,23463.67,E,Mark Williams
921151,William Rodriguez,23457.37,B,Christopher Lee
889993,Kimberly Sanchez,23452.28,D,Jennifer Liu
195844,Diane Johnson,23443.5,D,Nicole Brown
593426,Alexander Adams,23431.88,E,Lisa Thompson
325032,Jack Campbell,23358.75,E,Michael Rodriguez
635651,Patricia Smith,23292.11,D,David Park
999910,Susan Scott,23283.15,E,Sarah Chen
940355,Maria Harris,23271.71,C,Robert Kim
163237,Sharon Carter,23244.44,E,Rachel Johnson
358345,Brenda Rodriguez,23229.9,A,Maria Gonzalez
569767,Ryan Williams,23160.21,E,James Wilson
237400,Robert Johnson,23158.01,E,Amanda Davis
811719,Daniel Flores,23157.85,D,Kevin Wu
702667,Carolyn Perez,23143.24,E,Emily Zhang
200304,Debra Sanchez,23132.54,B,Mark Williams
875814,James Rivera,23110.06,D,Christopher Lee
286548,Samuel Smith,23084.48,E,Jennifer Liu
608864,Emma Hernandez,23077.31,D,Nicole Brown
474768,Sarah Robinson,23064.35,E,Lisa Thompson
807613,Thomas Johnson,23013.59,D,Michael Rodriguez
500173,Amy Smith,22980.98,D,David Park
759813,Carolyn Campbell,22950.32,D,Sarah Chen
988834,Anthony Johnson,22882.17,D,Robert Kim
454864,Diane Torres,22874.32,C,Rachel Johnson
245541,Sharon Rodriguez,22872.13,C,Maria Gonzalez
437984,Marie Rivera,22870.54,E,James Wilson
142773,Kimberly Carter,22864.98,D,Amanda Davis
650602,Sarah Robinson,22846.62,D,Kevin Wu
613147,Joshua Walker,22845.08,E,Emily Zhang
939674,David Harris,22838.11,E,Mark Williams
317993,Nancy Martinez,22834.72,B,Christopher Lee
254999,Alexander Torres,22816.72,D,Jennifer Liu
